Rank 1000: HP: 1540, STR: 689837, VIT: 1218, SPD: 47, LUK: 1, Attack: 1162757, Defense: 85237, Current HP: 1540, A Avg: 9685765, D Avg: 119331, [Impulse[166, 630, 630, 630], Prism Shield[212, 630, 630, 630], Mobius Ring[316, 630, 630, 68]]
Rank 729: HP: 900, STR: 691694, VIT: 753, SPD: 47, LUK: 1, Attack: 1165851, Defense: 84525, Current HP: 900, A Avg: 9711538, D Avg: 118334, [Zodiac[184, 630, 630, 630], Clear Shield[211, 630, 630, 630], Ring of power[314, 630, 630, 68]]
Rank 728: HP: 940, STR: 691694, VIT: 813, SPD: 47, LUK: 1, Attack: 1165851, Defense: 84832, Current HP: 940, A Avg: 9711538, D Avg: 118764, [Zodiac[184, 630, 630, 630], Prism Shield[212, 630, 630, 630], Ring of power[314, 630, 630, 68]]
Rank 727: HP: 874, STR: 691694, VIT: 789, SPD: 47, LUK: 1, Attack: 1165851, Defense: 84717, Current HP: 874, A Avg: 9711538, D Avg: 118603, [Zodiac[184, 630, 630, 630], Tower Shield[213, 630, 630, 630], Ring of power[314, 630, 630, 68]]
Rank 726: HP: 1346, STR: 691694, VIT: 1004, SPD: 47, LUK: 1, Attack: 1165851, Defense: 85566, Current HP: 1346, A Avg: 9711538, D Avg: 119792, [Zodiac[184, 630, 630, 630], Slime Shield[221, 630, 630, 630], Ring of power[314, 630, 630, 68]]
Rank 725: HP: 1276, STR: 691694, VIT: 778, SPD: 47, LUK: 1, Attack: 1165851, Defense: 84706, Current HP: 1276, A Avg: 9711538, D Avg: 118588, [Zodiac[184, 630, 630, 630], Hardwood Shield[223, 630, 630, 630], Ring of power[314, 630, 630, 68]]
Rank 724: HP: 840, STR: 691694, VIT: 1415, SPD: 47, LUK: 1, Attack: 1165851, Defense: 88203, Current HP: 840, A Avg: 9711538, D Avg: 123484, [Zodiac[184, 630, 630, 630], Energy Shield[227, 630, 630, 630], Ring of power[314, 630, 630, 68]]
Rank 723: HP: 2574, STR: 691694, VIT: 715, SPD: 47, LUK: 1, Attack: 1165851, Defense: 86632, Current HP: 2574, A Avg: 9711538, D Avg: 121284, [Zodiac[184, 630, 630, 630], Frying Pan[231, 630, 630, 630], Ring of power[314, 630, 630, 68]]
Rank 722: HP: 1544, STR: 691694, VIT: 1085, SPD: 47, LUK: 1, Attack: 1165851, Defense: 85819, Current HP: 1544, A Avg: 9711538, D Avg: 120146, [Zodiac[184, 630, 630, 630], Slafield[232, 630, 630, 630], Ring of power[314, 630, 630, 68]]
Rank 721: HP: 1270, STR: 691694, VIT: 1004, SPD: 47, LUK: 1, Attack: 1165851, Defense: 86479, Current HP: 1270, A Avg: 9711538, D Avg: 121070, [Zodiac[184, 630, 630, 630], Mist Shield[233, 630, 630, 630], Ring of power[314, 630, 630, 68]]
Rank 720: HP: 988, STR: 691694, VIT: 1346, SPD: 47, LUK: 1, Attack: 1165851, Defense: 86314, Current HP: 988, A Avg: 9711538, D Avg: 120839, [Zodiac[184, 630, 630, 630], Huge Shield[234, 630, 630, 630], Ring of power[314, 630, 630, 68]]
Rank 719: HP: 912, STR: 691694, VIT: 1429, SPD: 47, LUK: 1, Attack: 1165851, Defense: 88269, Current HP: 912, A Avg: 9711538, D Avg: 123576, [Zodiac[184, 630, 630, 630], Aurora Shield[240, 630, 630, 630], Ring of power[314, 630, 630, 68]]
Rank 718: HP: 1710, STR: 691694, VIT: 1224, SPD: 47, LUK: 1, Attack: 1165851, Defense: 88649, Current HP: 1710, A Avg: 9711538, D Avg: 124108, [Zodiac[184, 630, 630, 630], Cloud Shield[241, 630, 630, 630], Ring of power[314, 630, 630, 68]]
Rank 717: HP: 798, STR: 691694, VIT: 682, SPD: 47, LUK: 1, Attack: 1165851, Defense: 87471, Current HP: 798, A Avg: 9711538, D Avg: 122459, [Zodiac[184, 630, 630, 630], Graffiti[243, 630, 630, 630], Ring of power[314, 630, 630, 68]]
Rank 716: HP: 798, STR: 691694, VIT: 1886, SPD: 47, LUK: 1, Attack: 1165851, Defense: 91664, Current HP: 798, A Avg: 9711538, D Avg: 128329, [Zodiac[184, 630, 630, 630], Blank Shield[244, 630, 630, 630], Ring of power[314, 630, 630, 68]]
Rank 715: HP: 1273, STR: 691694, VIT: 2509, SPD: 47, LUK: 1, Attack: 1165851, Defense: 89297, Current HP: 1273, A Avg: 9711538, D Avg: 125015, [Zodiac[184, 630, 630, 630], Golem Shield[245, 630, 630, 630], Ring of power[314, 630, 630, 68]]
Rank 714: HP: 1083, STR: 691694, VIT: 1184, SPD: 51, LUK: 1, Attack: 1165851, Defense: 87062, Current HP: 1083, A Avg: 9711538, D Avg: 121886, [Zodiac[184, 630, 630, 630], Sticky thread shield[247, 630, 630, 630], Ring of power[314, 630, 630, 68]]
Rank 713: HP: 1687, STR: 691694, VIT: 1202, SPD: 47, LUK: 1, Attack: 1165851, Defense: 87418, Current HP: 1687, A Avg: 9711538, D Avg: 122385, [Zodiac[184, 630, 630, 630], King Shield[248, 630, 630, 630], Ring of power[314, 630, 630, 68]]
Rank 712: HP: 1240, STR: 691694, VIT: 1338, SPD: 47, LUK: 1, Attack: 1165851, Defense: 88373, Current HP: 1240, A Avg: 9711538, D Avg: 123722, [Zodiac[184, 630, 630, 630], Warrior's Shield[249, 630, 630, 630], Ring of power[314, 630, 630, 68]]
Rank 711: HP: 840, STR: 691694, VIT: 1404, SPD: 47, LUK: 1, Attack: 1165851, Defense: 88452, Current HP: 840, A Avg: 9711538, D Avg: 123832, [Zodiac[184, 630, 630, 630], Ghost shield[251, 630, 630, 630], Ring of power[314, 630, 630, 68]]
Rank 710: HP: 840, STR: 691694, VIT: 682, SPD: 47, LUK: 1, Attack: 1165851, Defense: 84405, Current HP: 840, A Avg: 9711538, D Avg: 118166, [Zodiac[184, 630, 630, 630], Pot Lid[201, 630, 630, 630], Ring of power[314, 630, 630, 803]]
Rank 709: HP: 840, STR: 691694, VIT: 682, SPD: 47, LUK: 1, Attack: 1165851, Defense: 84415, Current HP: 840, A Avg: 9711538, D Avg: 118180, [Zodiac[184, 630, 630, 630], High Pot Lid[202, 630, 630, 630], Ring of power[314, 630, 630, 803]]
Rank 708: HP: 798, STR: 691694, VIT: 726, SPD: 47, LUK: 1, Attack: 1165851, Defense: 84595, Current HP: 798, A Avg: 9711538, D Avg: 118432, [Zodiac[184, 630, 630, 630], Wooden Shield[203, 630, 630, 630], Ring of power[314, 630, 630, 803]]
Rank 707: HP: 798, STR: 691694, VIT: 732, SPD: 47, LUK: 1, Attack: 1165851, Defense: 84536, Current HP: 798, A Avg: 9711538, D Avg: 118350, [Zodiac[184, 630, 630, 630], Iron Shield[204, 630, 630, 630], Ring of power[314, 630, 630, 803]]
Rank 706: HP: 798, STR: 691694, VIT: 778, SPD: 47, LUK: 1, Attack: 1165851, Defense: 84641, Current HP: 798, A Avg: 9711538, D Avg: 118497, [Zodiac[184, 630, 630, 630], Titanium Shield[205, 630, 630, 630], Ring of power[314, 630, 630, 803]]
Rank 705: HP: 798, STR: 691694, VIT: 800, SPD: 47, LUK: 1, Attack: 1165851, Defense: 84689, Current HP: 798, A Avg: 9711538, D Avg: 118564, [Zodiac[184, 630, 630, 630], Large iron Shield[206, 630, 630, 630], Ring of power[314, 630, 630, 803]]
Rank 704: HP: 840, STR: 691694, VIT: 813, SPD: 47, LUK: 1, Attack: 1165851, Defense: 84689, Current HP: 840, A Avg: 9711538, D Avg: 118564, [Zodiac[184, 630, 630, 630], Magic Shield[207, 630, 630, 630], Ring of power[314, 630, 630, 803]]
Rank 703: HP: 1092, STR: 691694, VIT: 904, SPD: 47, LUK: 1, Attack: 1165851, Defense: 84741, Current HP: 1092, A Avg: 9711538, D Avg: 118637, [Zodiac[184, 630, 630, 630], Emerald Shield[209, 630, 630, 630], Ring of power[314, 630, 630, 803]]
Rank 702: HP: 900, STR: 691694, VIT: 753, SPD: 47, LUK: 1, Attack: 1165851, Defense: 84525, Current HP: 900, A Avg: 9711538, D Avg: 118334, [Zodiac[184, 630, 630, 630], Clear Shield[211, 630, 630, 630], Ring of power[314, 630, 630, 803]]
Rank 701: HP: 940, STR: 691694, VIT: 813, SPD: 47, LUK: 1, Attack: 1165851, Defense: 84832, Current HP: 940, A Avg: 9711538, D Avg: 118764, [Zodiac[184, 630, 630, 630], Prism Shield[212, 630, 630, 630], Ring of power[314, 630, 630, 803]]
Rank 700: HP: 874, STR: 691694, VIT: 789, SPD: 47, LUK: 1, Attack: 1165851, Defense: 84717, Current HP: 874, A Avg: 9711538, D Avg: 118603, [Zodiac[184, 630, 630, 630], Tower Shield[213, 630, 630, 630], Ring of power[314, 630, 630, 803]]
Rank 699: HP: 1346, STR: 691694, VIT: 1004, SPD: 47, LUK: 1, Attack: 1165851, Defense: 85566, Current HP: 1346, A Avg: 9711538, D Avg: 119792, [Zodiac[184, 630, 630, 630], Slime Shield[221, 630, 630, 630], Ring of power[314, 630, 630, 803]]
Rank 698: HP: 1276, STR: 691694, VIT: 778, SPD: 47, LUK: 1, Attack: 1165851, Defense: 84706, Current HP: 1276, A Avg: 9711538, D Avg: 118588, [Zodiac[184, 630, 630, 630], Hardwood Shield[223, 630, 630, 630], Ring of power[314, 630, 630, 803]]
Rank 697: HP: 840, STR: 691694, VIT: 1415, SPD: 47, LUK: 1, Attack: 1165851, Defense: 88203, Current HP: 840, A Avg: 9711538, D Avg: 123484, [Zodiac[184, 630, 630, 630], Energy Shield[227, 630, 630, 630], Ring of power[314, 630, 630, 803]]
Rank 696: HP: 2574, STR: 691694, VIT: 715, SPD: 47, LUK: 1, Attack: 1165851, Defense: 86632, Current HP: 2574, A Avg: 9711538, D Avg: 121284, [Zodiac[184, 630, 630, 630], Frying Pan[231, 630, 630, 630], Ring of power[314, 630, 630, 803]]
Rank 695: HP: 1544, STR: 691694, VIT: 1085, SPD: 47, LUK: 1, Attack: 1165851, Defense: 85819, Current HP: 1544, A Avg: 9711538, D Avg: 120146, [Zodiac[184, 630, 630, 630], Slafield[232, 630, 630, 630], Ring of power[314, 630, 630, 803]]
Rank 694: HP: 1270, STR: 691694, VIT: 1004, SPD: 47, LUK: 1, Attack: 1165851, Defense: 86479, Current HP: 1270, A Avg: 9711538, D Avg: 121070, [Zodiac[184, 630, 630, 630], Mist Shield[233, 630, 630, 630], Ring of power[314, 630, 630, 803]]
Rank 693: HP: 988, STR: 691694, VIT: 1346, SPD: 47, LUK: 1, Attack: 1165851, Defense: 86314, Current HP: 988, A Avg: 9711538, D Avg: 120839, [Zodiac[184, 630, 630, 630], Huge Shield[234, 630, 630, 630], Ring of power[314, 630, 630, 803]]
Rank 692: HP: 912, STR: 691694, VIT: 1429, SPD: 47, LUK: 1, Attack: 1165851, Defense: 88269, Current HP: 912, A Avg: 9711538, D Avg: 123576, [Zodiac[184, 630, 630, 630], Aurora Shield[240, 630, 630, 630], Ring of power[314, 630, 630, 803]]
Rank 691: HP: 1710, STR: 691694, VIT: 1224, SPD: 47, LUK: 1, Attack: 1165851, Defense: 88649, Current HP: 1710, A Avg: 9711538, D Avg: 124108, [Zodiac[184, 630, 630, 630], Cloud Shield[241, 630, 630, 630], Ring of power[314, 630, 630, 803]]
Rank 690: HP: 798, STR: 691694, VIT: 682, SPD: 47, LUK: 1, Attack: 1165851, Defense: 87471, Current HP: 798, A Avg: 9711538, D Avg: 122459, [Zodiac[184, 630, 630, 630], Graffiti[243, 630, 630, 630], Ring of power[314, 630, 630, 803]]
Rank 689: HP: 798, STR: 691694, VIT: 1886, SPD: 47, LUK: 1, Attack: 1165851, Defense: 91664, Current HP: 798, A Avg: 9711538, D Avg: 128329, [Zodiac[184, 630, 630, 630], Blank Shield[244, 630, 630, 630], Ring of power[314, 630, 630, 803]]
Rank 688: HP: 1273, STR: 691694, VIT: 2509, SPD: 47, LUK: 1, Attack: 1165851, Defense: 89297, Current HP: 1273, A Avg: 9711538, D Avg: 125015, [Zodiac[184, 630, 630, 630], Golem Shield[245, 630, 630, 630], Ring of power[314, 630, 630, 803]]
Rank 687: HP: 1083, STR: 691694, VIT: 1184, SPD: 51, LUK: 1, Attack: 1165851, Defense: 87062, Current HP: 1083, A Avg: 9711538, D Avg: 121886, [Zodiac[184, 630, 630, 630], Sticky thread shield[247, 630, 630, 630], Ring of power[314, 630, 630, 803]]
Rank 686: HP: 1687, STR: 691694, VIT: 1202, SPD: 47, LUK: 1, Attack: 1165851, Defense: 87418, Current HP: 1687, A Avg: 9711538, D Avg: 122385, [Zodiac[184, 630, 630, 630], King Shield[248, 630, 630, 630], Ring of power[314, 630, 630, 803]]
Rank 685: HP: 1240, STR: 691694, VIT: 1338, SPD: 47, LUK: 1, Attack: 1165851, Defense: 88373, Current HP: 1240, A Avg: 9711538, D Avg: 123722, [Zodiac[184, 630, 630, 630], Warrior's Shield[249, 630, 630, 630], Ring of power[314, 630, 630, 803]]
Rank 684: HP: 840, STR: 691694, VIT: 1404, SPD: 47, LUK: 1, Attack: 1165851, Defense: 88452, Current HP: 840, A Avg: 9711538, D Avg: 123832, [Zodiac[184, 630, 630, 630], Ghost shield[251, 630, 630, 630], Ring of power[314, 630, 630, 803]]
Rank 683: HP: 840, STR: 691694, VIT: 682, SPD: 47, LUK: 1, Attack: 1165851, Defense: 84405, Current HP: 840, A Avg: 9711538, D Avg: 118166, [Zodiac[184, 630, 630, 630], Pot Lid[201, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 682: HP: 840, STR: 691694, VIT: 682, SPD: 47, LUK: 1, Attack: 1165851, Defense: 84415, Current HP: 840, A Avg: 9711538, D Avg: 118180, [Zodiac[184, 630, 630, 630], High Pot Lid[202, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 681: HP: 798, STR: 691694, VIT: 726, SPD: 47, LUK: 1, Attack: 1165851, Defense: 84595, Current HP: 798, A Avg: 9711538, D Avg: 118432, [Zodiac[184, 630, 630, 630], Wooden Shield[203, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 680: HP: 798, STR: 691694, VIT: 732, SPD: 47, LUK: 1, Attack: 1165851, Defense: 84536, Current HP: 798, A Avg: 9711538, D Avg: 118350, [Zodiac[184, 630, 630, 630], Iron Shield[204, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 679: HP: 798, STR: 691694, VIT: 778, SPD: 47, LUK: 1, Attack: 1165851, Defense: 84641, Current HP: 798, A Avg: 9711538, D Avg: 118497, [Zodiac[184, 630, 630, 630], Titanium Shield[205, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 678: HP: 798, STR: 691694, VIT: 800, SPD: 47, LUK: 1, Attack: 1165851, Defense: 84689, Current HP: 798, A Avg: 9711538, D Avg: 118564, [Zodiac[184, 630, 630, 630], Large iron Shield[206, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 677: HP: 840, STR: 691694, VIT: 813, SPD: 47, LUK: 1, Attack: 1165851, Defense: 84689, Current HP: 840, A Avg: 9711538, D Avg: 118564, [Zodiac[184, 630, 630, 630], Magic Shield[207, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 676: HP: 1092, STR: 691694, VIT: 904, SPD: 47, LUK: 1, Attack: 1165851, Defense: 84741, Current HP: 1092, A Avg: 9711538, D Avg: 118637, [Zodiac[184, 630, 630, 630], Emerald Shield[209, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 675: HP: 900, STR: 691694, VIT: 753, SPD: 47, LUK: 1, Attack: 1165851, Defense: 84525, Current HP: 900, A Avg: 9711538, D Avg: 118334, [Zodiac[184, 630, 630, 630], Clear Shield[211, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 674: HP: 940, STR: 691694, VIT: 813, SPD: 47, LUK: 1, Attack: 1165851, Defense: 84832, Current HP: 940, A Avg: 9711538, D Avg: 118764, [Zodiac[184, 630, 630, 630], Prism Shield[212, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 673: HP: 874, STR: 691694, VIT: 789, SPD: 47, LUK: 1, Attack: 1165851, Defense: 84717, Current HP: 874, A Avg: 9711538, D Avg: 118603, [Zodiac[184, 630, 630, 630], Tower Shield[213, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 672: HP: 1346, STR: 691694, VIT: 1004, SPD: 47, LUK: 1, Attack: 1165851, Defense: 85566, Current HP: 1346, A Avg: 9711538, D Avg: 119792, [Zodiac[184, 630, 630, 630], Slime Shield[221, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 671: HP: 1276, STR: 691694, VIT: 778, SPD: 47, LUK: 1, Attack: 1165851, Defense: 84706, Current HP: 1276, A Avg: 9711538, D Avg: 118588, [Zodiac[184, 630, 630, 630], Hardwood Shield[223, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 670: HP: 840, STR: 691694, VIT: 1415, SPD: 47, LUK: 1, Attack: 1165851, Defense: 88203, Current HP: 840, A Avg: 9711538, D Avg: 123484, [Zodiac[184, 630, 630, 630], Energy Shield[227, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 669: HP: 2574, STR: 691694, VIT: 715, SPD: 47, LUK: 1, Attack: 1165851, Defense: 86632, Current HP: 2574, A Avg: 9711538, D Avg: 121284, [Zodiac[184, 630, 630, 630], Frying Pan[231, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 668: HP: 1544, STR: 691694, VIT: 1085, SPD: 47, LUK: 1, Attack: 1165851, Defense: 85819, Current HP: 1544, A Avg: 9711538, D Avg: 120146, [Zodiac[184, 630, 630, 630], Slafield[232, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 667: HP: 1270, STR: 691694, VIT: 1004, SPD: 47, LUK: 1, Attack: 1165851, Defense: 86479, Current HP: 1270, A Avg: 9711538, D Avg: 121070, [Zodiac[184, 630, 630, 630], Mist Shield[233, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 666: HP: 988, STR: 691694, VIT: 1346, SPD: 47, LUK: 1, Attack: 1165851, Defense: 86314, Current HP: 988, A Avg: 9711538, D Avg: 120839, [Zodiac[184, 630, 630, 630], Huge Shield[234, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 665: HP: 912, STR: 691694, VIT: 1429, SPD: 47, LUK: 1, Attack: 1165851, Defense: 88269, Current HP: 912, A Avg: 9711538, D Avg: 123576, [Zodiac[184, 630, 630, 630], Aurora Shield[240, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 664: HP: 1710, STR: 691694, VIT: 1224, SPD: 47, LUK: 1, Attack: 1165851, Defense: 88649, Current HP: 1710, A Avg: 9711538, D Avg: 124108, [Zodiac[184, 630, 630, 630], Cloud Shield[241, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 663: HP: 798, STR: 691694, VIT: 682, SPD: 47, LUK: 1, Attack: 1165851, Defense: 87471, Current HP: 798, A Avg: 9711538, D Avg: 122459, [Zodiac[184, 630, 630, 630], Graffiti[243, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 662: HP: 798, STR: 691694, VIT: 1886, SPD: 47, LUK: 1, Attack: 1165851, Defense: 91664, Current HP: 798, A Avg: 9711538, D Avg: 128329, [Zodiac[184, 630, 630, 630], Blank Shield[244, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 661: HP: 1273, STR: 691694, VIT: 2509, SPD: 47, LUK: 1, Attack: 1165851, Defense: 89297, Current HP: 1273, A Avg: 9711538, D Avg: 125015, [Zodiac[184, 630, 630, 630], Golem Shield[245, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 660: HP: 1083, STR: 691694, VIT: 1184, SPD: 51, LUK: 1, Attack: 1165851, Defense: 87062, Current HP: 1083, A Avg: 9711538, D Avg: 121886, [Zodiac[184, 630, 630, 630], Sticky thread shield[247, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 659: HP: 1687, STR: 691694, VIT: 1202, SPD: 47, LUK: 1, Attack: 1165851, Defense: 87418, Current HP: 1687, A Avg: 9711538, D Avg: 122385, [Zodiac[184, 630, 630, 630], King Shield[248, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 658: HP: 1240, STR: 691694, VIT: 1338, SPD: 47, LUK: 1, Attack: 1165851, Defense: 88373, Current HP: 1240, A Avg: 9711538, D Avg: 123722, [Zodiac[184, 630, 630, 630], Warrior's Shield[249, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 657: HP: 840, STR: 691694, VIT: 1404, SPD: 47, LUK: 1, Attack: 1165851, Defense: 88452, Current HP: 840, A Avg: 9711538, D Avg: 123832, [Zodiac[184, 630, 630, 630], Ghost shield[251, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 656: HP: 1039, STR: 691741, VIT: 915, SPD: 47, LUK: 1, Attack: 1165921, Defense: 84856, Current HP: 1039, A Avg: 9712121, D Avg: 118798, [Zodiac[184, 630, 630, 630], Dragon's Scales[215, 630, 630, 630], Ring of power[314, 630, 630, 66]]
Rank 655: HP: 1039, STR: 691741, VIT: 915, SPD: 47, LUK: 1, Attack: 1165921, Defense: 84856, Current HP: 1039, A Avg: 9712121, D Avg: 118798, [Zodiac[184, 630, 630, 630], Dragon's Scales[215, 630, 630, 630], Ring of power[314, 630, 630, 67]]
Rank 654: HP: 1039, STR: 691741, VIT: 915, SPD: 47, LUK: 1, Attack: 1165921, Defense: 84856, Current HP: 1039, A Avg: 9712121, D Avg: 118798, [Zodiac[184, 630, 630, 630], Dragon's Scales[215, 630, 630, 630], Ring of power[314, 630, 630, 68]]
Rank 653: HP: 1039, STR: 691741, VIT: 915, SPD: 47, LUK: 1, Attack: 1165921, Defense: 84856, Current HP: 1039, A Avg: 9712121, D Avg: 118798, [Zodiac[184, 630, 630, 630], Dragon's Scales[215, 630, 630, 630], Ring of power[314, 630, 630, 803]]
Rank 652: HP: 1039, STR: 691741, VIT: 915, SPD: 47, LUK: 1, Attack: 1165921, Defense: 84856, Current HP: 1039, A Avg: 9712121, D Avg: 118798, [Zodiac[184, 630, 630, 630], Dragon's Scales[215, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 651: HP: 1805, STR: 693231, VIT: 1004, SPD: 57, LUK: 1, Attack: 1166011, Defense: 84893, Current HP: 1805, A Avg: 9712871, D Avg: 118850, [Serpent[144, 630, 630, 630], Small Lion[219, 630, 630, 630], Black Box[323, 630, 630, 630]]
Rank 650: HP: 1808, STR: 692380, VIT: 275, SPD: 51, LUK: 1, Attack: 1166020, Defense: 87063, Current HP: 1808, A Avg: 9712946, D Avg: 121888, [Red Shark[134, 630, 630, 630], C Magnum[239, 630, 630, 630], Ring of power[314, 630, 630, 66]]
Rank 649: HP: 1808, STR: 692380, VIT: 275, SPD: 51, LUK: 1, Attack: 1166020, Defense: 87063, Current HP: 1808, A Avg: 9712946, D Avg: 121888, [Red Shark[134, 630, 630, 630], C Magnum[239, 630, 630, 630], Ring of power[314, 630, 630, 67]]
Rank 648: HP: 1808, STR: 692380, VIT: 275, SPD: 51, LUK: 1, Attack: 1166020, Defense: 87063, Current HP: 1808, A Avg: 9712946, D Avg: 121888, [Red Shark[134, 630, 630, 630], C Magnum[239, 630, 630, 630], Ring of power[314, 630, 630, 68]]
Rank 647: HP: 1808, STR: 692380, VIT: 275, SPD: 51, LUK: 1, Attack: 1166020, Defense: 87063, Current HP: 1808, A Avg: 9712946, D Avg: 121888, [Red Shark[134, 630, 630, 630], C Magnum[239, 630, 630, 630], Ring of power[314, 630, 630, 803]]
Rank 646: HP: 1808, STR: 692380, VIT: 275, SPD: 51, LUK: 1, Attack: 1166020, Defense: 87063, Current HP: 1808, A Avg: 9712946, D Avg: 121888, [Red Shark[134, 630, 630, 630], C Magnum[239, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 645: HP: 798, STR: 691854, VIT: 813, SPD: 51, LUK: 1, Attack: 1166091, Defense: 84838, Current HP: 798, A Avg: 9713538, D Avg: 118773, [Zodiac[184, 630, 630, 630], Conductive Barrier[208, 630, 630, 630], Ring of power[314, 630, 630, 66]]
Rank 644: HP: 798, STR: 691854, VIT: 813, SPD: 51, LUK: 1, Attack: 1166091, Defense: 84838, Current HP: 798, A Avg: 9713538, D Avg: 118773, [Zodiac[184, 630, 630, 630], Conductive Barrier[208, 630, 630, 630], Ring of power[314, 630, 630, 67]]
Rank 643: HP: 798, STR: 691854, VIT: 813, SPD: 51, LUK: 1, Attack: 1166091, Defense: 84838, Current HP: 798, A Avg: 9713538, D Avg: 118773, [Zodiac[184, 630, 630, 630], Conductive Barrier[208, 630, 630, 630], Ring of power[314, 630, 630, 68]]
Rank 642: HP: 798, STR: 691854, VIT: 813, SPD: 51, LUK: 1, Attack: 1166091, Defense: 84838, Current HP: 798, A Avg: 9713538, D Avg: 118773, [Zodiac[184, 630, 630, 630], Conductive Barrier[208, 630, 630, 630], Ring of power[314, 630, 630, 803]]
Rank 641: HP: 798, STR: 691854, VIT: 813, SPD: 51, LUK: 1, Attack: 1166091, Defense: 84838, Current HP: 798, A Avg: 9713538, D Avg: 118773, [Zodiac[184, 630, 630, 630], Conductive Barrier[208, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 640: HP: 1694, STR: 693289, VIT: 1014, SPD: 57, LUK: 1, Attack: 1166098, Defense: 85020, Current HP: 1694, A Avg: 9713596, D Avg: 119027, [Serpent[144, 630, 630, 630], Small Dragon Sword[224, 630, 630, 630], Black Box[323, 630, 630, 630]]
Rank 639: HP: 1168, STR: 691877, VIT: 917, SPD: 47, LUK: 1, Attack: 1166125, Defense: 85157, Current HP: 1168, A Avg: 9713821, D Avg: 119219, [Zodiac[184, 630, 630, 630], Dragon's Wings[216, 630, 630, 630], Ring of power[314, 630, 630, 66]]
Rank 638: HP: 1168, STR: 691877, VIT: 917, SPD: 47, LUK: 1, Attack: 1166125, Defense: 85157, Current HP: 1168, A Avg: 9713821, D Avg: 119219, [Zodiac[184, 630, 630, 630], Dragon's Wings[216, 630, 630, 630], Ring of power[314, 630, 630, 67]]
Rank 637: HP: 1168, STR: 691877, VIT: 917, SPD: 47, LUK: 1, Attack: 1166125, Defense: 85157, Current HP: 1168, A Avg: 9713821, D Avg: 119219, [Zodiac[184, 630, 630, 630], Dragon's Wings[216, 630, 630, 630], Ring of power[314, 630, 630, 68]]
Rank 636: HP: 1168, STR: 691877, VIT: 917, SPD: 47, LUK: 1, Attack: 1166125, Defense: 85157, Current HP: 1168, A Avg: 9713821, D Avg: 119219, [Zodiac[184, 630, 630, 630], Dragon's Wings[216, 630, 630, 630], Ring of power[314, 630, 630, 803]]
Rank 635: HP: 1168, STR: 691877, VIT: 917, SPD: 47, LUK: 1, Attack: 1166125, Defense: 85157, Current HP: 1168, A Avg: 9713821, D Avg: 119219, [Zodiac[184, 630, 630, 630], Dragon's Wings[216, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 634: HP: 1196, STR: 691985, VIT: 1052, SPD: 47, LUK: 1, Attack: 1166287, Defense: 86670, Current HP: 1196, A Avg: 9715170, D Avg: 121337, [Zodiac[184, 630, 630, 630], Mask of the Grim Reaper[214, 630, 630, 630], Ring of power[314, 630, 630, 66]]
Rank 633: HP: 1196, STR: 691985, VIT: 1052, SPD: 47, LUK: 1, Attack: 1166287, Defense: 86670, Current HP: 1196, A Avg: 9715170, D Avg: 121337, [Zodiac[184, 630, 630, 630], Mask of the Grim Reaper[214, 630, 630, 630], Ring of power[314, 630, 630, 67]]
Rank 632: HP: 1196, STR: 691985, VIT: 1052, SPD: 47, LUK: 1, Attack: 1166287, Defense: 86670, Current HP: 1196, A Avg: 9715170, D Avg: 121337, [Zodiac[184, 630, 630, 630], Mask of the Grim Reaper[214, 630, 630, 630], Ring of power[314, 630, 630, 68]]
